,(+)-Griseofulvin,(S)-(+)-Camptothecin,Chloramphenicol,Metformin,Cell viability
626,128.0,2.0,200.0,128.0,0.91
627,128.0,2.0,200.0,64.0,0.929
628,128.0,2.0,200.0,32.0,0.939
629,128.0,2.0,200.0,16.0,0.944
630,128.0,2.0,200.0,8.0,0.943
631,128.0,2.0,200.0,4.0,0.944
632,128.0,2.0,200.0,2.0,0.946
633,128.0,2.0,200.0,1.0,0.947
634,128.0,2.0,200.0,0.5,0.944
635,128.0,2.0,200.0,0.0,0.947
636,128.0,2.0,100.0,512.0,0.837
637,128.0,2.0,100.0,256.0,0.906
638,128.0,2.0,100.0,128.0,0.938
639,128.0,2.0,100.0,64.0,0.956
640,128.0,2.0,100.0,32.0,0.965
641,128.0,2.0,100.0,16.0,0.967
642,128.0,2.0,100.0,8.0,0.972
643,128.0,2.0,100.0,4.0,0.972
644,128.0,2.0,100.0,2.0,0.973
645,128.0,2.0,100.0,1.0,0.973
646,128.0,2.0,100.0,0.5,0.973
647,128.0,2.0,100.0,0.0,0.973
648,128.0,2.0,50.0,512.0,0.847
649,128.0,2.0,50.0,256.0,0.919
650,128.0,2.0,50.0,128.0,0.953
651,128.0,2.0,50.0,64.0,0.969
652,128.0,2.0,50.0,32.0,0.976
653,128.0,2.0,50.0,16.0,0.983
654,128.0,2.0,50.0,8.0,0.983
655,128.0,2.0,50.0,4.0,0.985
656,128.0,2.0,50.0,2.0,0.985
657,128.0,2.0,50.0,1.0,0.987
658,128.0,2.0,50.0,0.5,0.986
659,128.0,2.0,50.0,0.0,0.986
660,128.0,2.0,25.0,512.0,0.854
661,128.0,2.0,25.0,256.0,0.923
662,128.0,2.0,25.0,128.0,0.96
663,128.0,2.0,25.0,64.0,0.976
664,128.0,2.0,25.0,32.0,0.983
665,128.0,2.0,25.0,16.0,0.988
666,128.0,2.0,25.0,8.0,0.991
667,128.0,2.0,25.0,4.0,0.992
668,128.0,2.0,25.0,2.0,0.992
669,128.0,2.0,25.0,1.0,0.993
670,128.0,2.0,25.0,0.5,0.992
671,128.0,2.0,25.0,0.0,0.992
672,128.0,2.0,12.5,512.0,0.861
673,128.0,2.0,12.5,256.0,0.926
674,128.0,2.0,12.5,128.0,0.963
675,128.0,2.0,12.5,64.0,0.98
676,128.0,2.0,12.5,32.0,0.987
677,128.0,2.0,12.5,16.0,0.991
678,128.0,2.0,12.5,8.0,0.994
679,128.0,2.0,12.5,4.0,0.994
680,128.0,2.0,12.5,2.0,0.995
681,128.0,2.0,12.5,1.0,0.995
682,128.0,2.0,12.5,0.5,0.996
683,128.0,2.0,12.5,0.0,0.996
684,128.0,2.0,6.25,512.0,0.86
685,128.0,2.0,6.25,256.0,0.928
686,128.0,2.0,6.25,128.0,0.964
687,128.0,2.0,6.25,64.0,0.981
688,128.0,2.0,6.25,32.0,0.99
689,128.0,2.0,6.25,16.0,0.993
690,128.0,2.0,6.25,8.0,0.995
691,128.0,2.0,6.25,4.0,0.996
692,128.0,2.0,6.25,2.0,0.998
693,128.0,2.0,6.25,1.0,0.998
694,128.0,2.0,6.25,0.5,0.997
695,128.0,2.0,6.25,0.0,0.998
696,128.0,2.0,3.125,512.0,0.861
697,128.0,2.0,3.125,256.0,0.93
698,128.0,2.0,3.125,128.0,0.963
699,128.0,2.0,3.125,64.0,0.982
700,128.0,2.0,3.125,32.0,0.99
701,128.0,2.0,3.125,16.0,0.994
702,128.0,2.0,3.125,8.0,0.996
703,128.0,2.0,3.125,4.0,0.997
704,128.0,2.0,3.125,2.0,0.997
705,128.0,2.0,3.125,1.0,0.998
706,128.0,2.0,3.125,0.5,0.998
707,128.0,2.0,3.125,0.0,0.999
708,128.0,2.0,0.0,512.0,0.864
709,128.0,2.0,0.0,256.0,0.929
710,128.0,2.0,0.0,128.0,0.965
711,128.0,2.0,0.0,64.0,0.983
712,128.0,2.0,0.0,32.0,0.99
713,128.0,2.0,0.0,16.0,0.994
714,128.0,2.0,0.0,8.0,0.996
715,128.0,2.0,0.0,4.0,0.999
716,128.0,2.0,0.0,2.0,0.998
717,128.0,2.0,0.0,1.0,0.999
718,128.0,2.0,0.0,0.5,1.0
719,128.0,2.0,0.0,0.0,0.999
720,128.0,1.0,3200.0,512.0,0.012
721,128.0,1.0,3200.0,256.0,0.074
722,128.0,1.0,3200.0,128.0,0.114
723,128.0,1.0,3200.0,64.0,0.142
724,128.0,1.0,3200.0,32.0,0.161
725,128.0,1.0,3200.0,16.0,0.144
726,128.0,1.0,3200.0,8.0,0.143
727,128.0,1.0,3200.0,4.0,0.139
728,128.0,1.0,3200.0,2.0,0.159
729,128.0,1.0,3200.0,1.0,0.168
730,128.0,1.0,3200.0,0.5,0.166
731,128.0,1.0,3200.0,0.0,0.146
732,128.0,1.0,1600.0,512.0,0.438
733,128.0,1.0,1600.0,256.0,0.51
734,128.0,1.0,1600.0,128.0,0.535
735,128.0,1.0,1600.0,64.0,0.551
736,128.0,1.0,1600.0,32.0,0.568
737,128.0,1.0,1600.0,16.0,0.579
738,128.0,1.0,1600.0,8.0,0.576
739,128.0,1.0,1600.0,4.0,0.566
740,128.0,1.0,1600.0,2.0,0.577
741,128.0,1.0,1600.0,1.0,0.571
742,128.0,1.0,1600.0,0.5,0.579
743,128.0,1.0,1600.0,0.0,0.571
744,128.0,1.0,800.0,512.0,0.653
745,128.0,1.0,800.0,256.0,0.722
746,128.0,1.0,800.0,128.0,0.756
747,128.0,1.0,800.0,64.0,0.773
748,128.0,1.0,800.0,32.0,0.783
749,128.0,1.0,800.0,16.0,0.782
750,128.0,1.0,800.0,8.0,0.785
751,128.0,1.0,800.0,4.0,0.789
752,128.0,1.0,800.0,2.0,0.784
753,128.0,1.0,800.0,1.0,0.79
754,128.0,1.0,800.0,0.5,0.784
755,128.0,1.0,800.0,0.0,0.79
756,128.0,1.0,400.0,512.0,0.758
757,128.0,1.0,400.0,256.0,0.829
758,128.0,1.0,400.0,128.0,0.857
759,128.0,1.0,400.0,64.0,0.873
760,128.0,1.0,400.0,32.0,0.886
761,128.0,1.0,400.0,16.0,0.887
762,128.0,1.0,400.0,8.0,0.889
763,128.0,1.0,400.0,4.0,0.894
764,128.0,1.0,400.0,2.0,0.893
765,128.0,1.0,400.0,1.0,0.892
766,128.0,1.0,400.0,0.5,0.891
767,128.0,1.0,400.0,0.0,0.895
768,128.0,1.0,200.0,512.0,0.806
769,128.0,1.0,200.0,256.0,0.876
770,128.0,1.0,200.0,128.0,0.912
771,128.0,1.0,200.0,64.0,0.928
772,128.0,1.0,200.0,32.0,0.937
773,128.0,1.0,200.0,16.0,0.942
774,128.0,1.0,200.0,8.0,0.942
775,128.0,1.0,200.0,4.0,0.943
776,128.0,1.0,200.0,2.0,0.945
777,128.0,1.0,200.0,1.0,0.945
778,128.0,1.0,200.0,0.5,0.947
779,128.0,1.0,200.0,0.0,0.946
780,128.0,1.0,100.0,512.0,0.834
781,128.0,1.0,100.0,256.0,0.904
782,128.0,1.0,100.0,128.0,0.937
783,128.0,1.0,100.0,64.0,0.956
784,128.0,1.0,100.0,32.0,0.965
785,128.0,1.0,100.0,16.0,0.969
786,128.0,1.0,100.0,8.0,0.97
787,128.0,1.0,100.0,4.0,0.971
788,128.0,1.0,100.0,2.0,0.972
789,128.0,1.0,100.0,1.0,0.971
790,128.0,1.0,100.0,0.5,0.972
791,128.0,1.0,100.0,0.0,0.971
792,128.0,1.0,50.0,512.0,0.849
793,128.0,1.0,50.0,256.0,0.915
794,128.0,1.0,50.0,128.0,0.951
795,128.0,1.0,50.0,64.0,0.97
796,128.0,1.0,50.0,32.0,0.977
797,128.0,1.0,50.0,16.0,0.982
798,128.0,1.0,50.0,8.0,0.983
799,128.0,1.0,50.0,4.0,0.985
800,128.0,1.0,50.0,2.0,0.986
801,128.0,1.0,50.0,1.0,0.985
802,128.0,1.0,50.0,0.5,0.985
803,128.0,1.0,50.0,0.0,0.986
804,128.0,1.0,25.0,512.0,0.854
805,128.0,1.0,25.0,256.0,0.926
806,128.0,1.0,25.0,128.0,0.96
807,128.0,1.0,25.0,64.0,0.976
808,128.0,1.0,25.0,32.0,0.984
809,128.0,1.0,25.0,16.0,0.988
810,128.0,1.0,25.0,8.0,0.991
811,128.0,1.0,25.0,4.0,0.992
812,128.0,1.0,25.0,2.0,0.993
813,128.0,1.0,25.0,1.0,0.992
814,128.0,1.0,25.0,0.5,0.992
815,128.0,1.0,25.0,0.0,0.993
816,128.0,1.0,12.5,512.0,0.86
817,128.0,1.0,12.5,256.0,0.928
818,128.0,1.0,12.5,128.0,0.963
819,128.0,1.0,12.5,64.0,0.979
820,128.0,1.0,12.5,32.0,0.988
821,128.0,1.0,12.5,16.0,0.992
822,128.0,1.0,12.5,8.0,0.994
823,128.0,1.0,12.5,4.0,0.994
824,128.0,1.0,12.5,2.0,0.996
825,128.0,1.0,12.5,1.0,0.996
826,128.0,1.0,12.5,0.5,0.996
827,128.0,1.0,12.5,0.0,0.997
828,128.0,1.0,6.25,512.0,0.86
829,128.0,1.0,6.25,256.0,0.928
830,128.0,1.0,6.25,128.0,0.963
831,128.0,1.0,6.25,64.0,0.981
832,128.0,1.0,6.25,32.0,0.99
833,128.0,1.0,6.25,16.0,0.993
834,128.0,1.0,6.25,8.0,0.995
835,128.0,1.0,6.25,4.0,0.996
836,128.0,1.0,6.25,2.0,0.997
837,128.0,1.0,6.25,1.0,0.998
838,128.0,1.0,6.25,0.5,0.997
839,128.0,1.0,6.25,0.0,0.997
840,128.0,1.0,3.125,512.0,0.864
841,128.0,1.0,3.125,256.0,0.93
842,128.0,1.0,3.125,128.0,0.965
843,128.0,1.0,3.125,64.0,0.981
844,128.0,1.0,3.125,32.0,0.991
845,128.0,1.0,3.125,16.0,0.994
846,128.0,1.0,3.125,8.0,0.996
847,128.0,1.0,3.125,4.0,0.998
848,128.0,1.0,3.125,2.0,0.998
849,128.0,1.0,3.125,1.0,0.997
850,128.0,1.0,3.125,0.5,0.999
851,128.0,1.0,3.125,0.0,0.998
852,128.0,1.0,0.0,512.0,0.862
853,128.0,1.0,0.0,256.0,0.933
854,128.0,1.0,0.0,128.0,0.965
855,128.0,1.0,0.0,64.0,0.982
856,128.0,1.0,0.0,32.0,0.991
857,128.0,1.0,0.0,16.0,0.995
858,128.0,1.0,0.0,8.0,0.997
859,128.0,1.0,0.0,4.0,0.998
860,128.0,1.0,0.0,2.0,0.998
861,128.0,1.0,0.0,1.0,0.999
862,128.0,1.0,0.0,0.5,1.0
863,128.0,1.0,0.0,0.0,0.999
864,128.0,0.5,3200.0,512.0,0.022
865,128.0,0.5,3200.0,256.0,0.077
866,128.0,0.5,3200.0,128.0,0.107
867,128.0,0.5,3200.0,64.0,0.135
868,128.0,0.5,3200.0,32.0,0.134
869,128.0,0.5,3200.0,16.0,0.156
870,128.0,0.5,3200.0,8.0,0.139
871,128.0,0.5,3200.0,4.0,0.138
872,128.0,0.5,3200.0,2.0,0.151
873,128.0,0.5,3200.0,1.0,0.152
874,128.0,0.5,3200.0,0.5,0.141
875,128.0,0.5,3200.0,0.0,0.152
876,128.0,0.5,1600.0,512.0,0.429
877,128.0,0.5,1600.0,256.0,0.517
878,128.0,0.5,1600.0,128.0,0.549
879,128.0,0.5,1600.0,64.0,0.566
880,128.0,0.5,1600.0,32.0,0.568
881,128.0,0.5,1600.0,16.0,0.569
882,128.0,0.5,1600.0,8.0,0.573
883,128.0,0.5,1600.0,4.0,0.571
884,128.0,0.5,1600.0,2.0,0.575
885,128.0,0.5,1600.0,1.0,0.569
886,128.0,0.5,1600.0,0.5,0.571
887,128.0,0.5,1600.0,0.0,0.572
888,128.0,0.5,800.0,512.0,0.65
889,128.0,0.5,800.0,256.0,0.717
890,128.0,0.5,800.0,128.0,0.754
891,128.0,0.5,800.0,64.0,0.774
892,128.0,0.5,800.0,32.0,0.777
893,128.0,0.5,800.0,16.0,0.779
894,128.0,0.5,800.0,8.0,0.787
895,128.0,0.5,800.0,4.0,0.785
896,128.0,0.5,800.0,2.0,0.789
897,128.0,0.5,800.0,1.0,0.791
898,128.0,0.5,800.0,0.5,0.786
899,128.0,0.5,800.0,0.0,0.79
900,128.0,0.5,400.0,512.0,0.761
901,128.0,0.5,400.0,256.0,0.822
902,128.0,0.5,400.0,128.0,0.862
903,128.0,0.5,400.0,64.0,0.876
904,128.0,0.5,400.0,32.0,0.887
905,128.0,0.5,400.0,16.0,0.89
906,128.0,0.5,400.0,8.0,0.893
907,128.0,0.5,400.0,4.0,0.895
908,128.0,0.5,400.0,2.0,0.892
909,128.0,0.5,400.0,1.0,0.894
910,128.0,0.5,400.0,0.5,0.895
911,128.0,0.5,400.0,0.0,0.896
912,128.0,0.5,200.0,512.0,0.813
913,128.0,0.5,200.0,256.0,0.879
914,128.0,0.5,200.0,128.0,0.913
915,128.0,0.5,200.0,64.0,0.929
916,128.0,0.5,200.0,32.0,0.937
917,128.0,0.5,200.0,16.0,0.942
918,128.0,0.5,200.0,8.0,0.946
919,128.0,0.5,200.0,4.0,0.947
920,128.0,0.5,200.0,2.0,0.946
921,128.0,0.5,200.0,1.0,0.945
922,128.0,0.5,200.0,0.5,0.947
923,128.0,0.5,200.0,0.0,0.945
924,128.0,0.5,100.0,512.0,0.833
925,128.0,0.5,100.0,256.0,0.905
926,128.0,0.5,100.0,128.0,0.938
927,128.0,0.5,100.0,64.0,0.955
928,128.0,0.5,100.0,32.0,0.963
929,128.0,0.5,100.0,16.0,0.968
930,128.0,0.5,100.0,8.0,0.971
931,128.0,0.5,100.0,4.0,0.972
932,128.0,0.5,100.0,2.0,0.972
933,128.0,0.5,100.0,1.0,0.972
934,128.0,0.5,100.0,0.5,0.972
935,128.0,0.5,100.0,0.0,0.973
936,128.0,0.5,50.0,512.0,0.847
937,128.0,0.5,50.0,256.0,0.917
938,128.0,0.5,50.0,128.0,0.952
939,128.0,0.5,50.0,64.0,0.968
940,128.0,0.5,50.0,32.0,0.977
941,128.0,0.5,50.0,16.0,0.982
942,128.0,0.5,50.0,8.0,0.984
943,128.0,0.5,50.0,4.0,0.984
944,128.0,0.5,50.0,2.0,0.986
945,128.0,0.5,50.0,1.0,0.987
946,128.0,0.5,50.0,0.5,0.986
947,128.0,0.5,50.0,0.0,0.985
948,128.0,0.5,25.0,512.0,0.856
949,128.0,0.5,25.0,256.0,0.923
950,128.0,0.5,25.0,128.0,0.959
951,128.0,0.5,25.0,64.0,0.975
952,128.0,0.5,25.0,32.0,0.985
953,128.0,0.5,25.0,16.0,0.987
954,128.0,0.5,25.0,8.0,0.99
955,128.0,0.5,25.0,4.0,0.991
956,128.0,0.5,25.0,2.0,0.992
957,128.0,0.5,25.0,1.0,0.992
958,128.0,0.5,25.0,0.5,0.993
959,128.0,0.5,25.0,0.0,0.993
960,128.0,0.5,12.5,512.0,0.859
961,128.0,0.5,12.5,256.0,0.927
962,128.0,0.5,12.5,128.0,0.961
963,128.0,0.5,12.5,64.0,0.979
964,128.0,0.5,12.5,32.0,0.987
965,128.0,0.5,12.5,16.0,0.991
966,128.0,0.5,12.5,8.0,0.993
967,128.0,0.5,12.5,4.0,0.995
968,128.0,0.5,12.5,2.0,0.995
969,128.0,0.5,12.5,1.0,0.996
970,128.0,0.5,12.5,0.5,0.995
971,128.0,0.5,12.5,0.0,0.996
972,128.0,0.5,6.25,512.0,0.86
973,128.0,0.5,6.25,256.0,0.928
974,128.0,0.5,6.25,128.0,0.964
975,128.0,0.5,6.25,64.0,0.98
976,128.0,0.5,6.25,32.0,0.989
977,128.0,0.5,6.25,16.0,0.993
978,128.0,0.5,6.25,8.0,0.996
979,128.0,0.5,6.25,4.0,0.997
980,128.0,0.5,6.25,2.0,0.997
981,128.0,0.5,6.25,1.0,0.998
982,128.0,0.5,6.25,0.5,0.998
983,128.0,0.5,6.25,0.0,0.998
984,128.0,0.5,3.125,512.0,0.862
985,128.0,0.5,3.125,256.0,0.932
986,128.0,0.5,3.125,128.0,0.963
987,128.0,0.5,3.125,64.0,0.982
988,128.0,0.5,3.125,32.0,0.989
989,128.0,0.5,3.125,16.0,0.994
990,128.0,0.5,3.125,8.0,0.996
991,128.0,0.5,3.125,4.0,0.997
992,128.0,0.5,3.125,2.0,0.998
993,128.0,0.5,3.125,1.0,0.999
994,128.0,0.5,3.125,0.5,0.999
995,128.0,0.5,3.125,0.0,0.999
996,128.0,0.5,0.0,512.0,0.866
997,128.0,0.5,0.0,256.0,0.931
998,128.0,0.5,0.0,128.0,0.966
999,128.0,0.5,0.0,64.0,0.983
1000,128.0,0.5,0.0,32.0,0.99
1001,128.0,0.5,0.0,16.0,0.996
1002,128.0,0.5,0.0,8.0,0.996
1003,128.0,0.5,0.0,4.0,0.998
1004,128.0,0.5,0.0,2.0,0.998
1005,128.0,0.5,0.0,1.0,0.998
1006,128.0,0.5,0.0,0.5,0.999
1007,128.0,0.5,0.0,0.0,0.999
1008,128.0,0.25,3200.0,512.0,0.005
1009,128.0,0.25,3200.0,256.0,0.095
1010,128.0,0.25,3200.0,128.0,0.123
1011,128.0,0.25,3200.0,64.0,0.135
1012,128.0,0.25,3200.0,32.0,0.144
1013,128.0,0.25,3200.0,16.0,0.147
1014,128.0,0.25,3200.0,8.0,0.154
1015,128.0,0.25,3200.0,4.0,0.163
1016,128.0,0.25,3200.0,2.0,0.138
1017,128.0,0.25,3200.0,1.0,0.163
1018,128.0,0.25,3200.0,0.5,0.143
1019,128.0,0.25,3200.0,0.0,0.142
1020,128.0,0.25,1600.0,512.0,0.45
1021,128.0,0.25,1600.0,256.0,0.514
1022,128.0,0.25,1600.0,128.0,0.534
1023,128.0,0.25,1600.0,64.0,0.555
1024,128.0,0.25,1600.0,32.0,0.564
1025,128.0,0.25,1600.0,16.0,0.563
1026,128.0,0.25,1600.0,8.0,0.572
1027,128.0,0.25,1600.0,4.0,0.572
1028,128.0,0.25,1600.0,2.0,0.581
1029,128.0,0.25,1600.0,1.0,0.581
1030,128.0,0.25,1600.0,0.5,0.573
1031,128.0,0.25,1600.0,0.0,0.57
1032,128.0,0.25,800.0,512.0,0.648
1033,128.0,0.25,800.0,256.0,0.717
1034,128.0,0.25,800.0,128.0,0.755
1035,128.0,0.25,800.0,64.0,0.767
1036,128.0,0.25,800.0,32.0,0.778
1037,128.0,0.25,800.0,16.0,0.784
1038,128.0,0.25,800.0,8.0,0.783
1039,128.0,0.25,800.0,4.0,0.785
1040,128.0,0.25,800.0,2.0,0.79
1041,128.0,0.25,800.0,1.0,0.787
1042,128.0,0.25,800.0,0.5,0.789
1043,128.0,0.25,800.0,0.0,0.783
1044,128.0,0.25,400.0,512.0,0.753
1045,128.0,0.25,400.0,256.0,0.824
1046,128.0,0.25,400.0,128.0,0.859
1047,128.0,0.25,400.0,64.0,0.879
1048,128.0,0.25,400.0,32.0,0.882
1049,128.0,0.25,400.0,16.0,0.887
1050,128.0,0.25,400.0,8.0,0.89
1051,128.0,0.25,400.0,4.0,0.89
1052,128.0,0.25,400.0,2.0,0.893
1053,128.0,0.25,400.0,1.0,0.891
1054,128.0,0.25,400.0,0.5,0.892
1055,128.0,0.25,400.0,0.0,0.895
1056,128.0,0.25,200.0,512.0,0.808
1057,128.0,0.25,200.0,256.0,0.876
1058,128.0,0.25,200.0,128.0,0.914
1059,128.0,0.25,200.0,64.0,0.928
1060,128.0,0.25,200.0,32.0,0.939
1061,128.0,0.25,200.0,16.0,0.944
1062,128.0,0.25,200.0,8.0,0.944
1063,128.0,0.25,200.0,4.0,0.944
1064,128.0,0.25,200.0,2.0,0.946
1065,128.0,0.25,200.0,1.0,0.946
1066,128.0,0.25,200.0,0.5,0.947
1067,128.0,0.25,200.0,0.0,0.948
1068,128.0,0.25,100.0,512.0,0.834
1069,128.0,0.25,100.0,256.0,0.904
1070,128.0,0.25,100.0,128.0,0.938
1071,128.0,0.25,100.0,64.0,0.955
1072,128.0,0.25,100.0,32.0,0.965
1073,128.0,0.25,100.0,16.0,0.969
1074,128.0,0.25,100.0,8.0,0.972
1075,128.0,0.25,100.0,4.0,0.97
1076,128.0,0.25,100.0,2.0,0.973
1077,128.0,0.25,100.0,1.0,0.972
1078,128.0,0.25,100.0,0.5,0.974
1079,128.0,0.25,100.0,0.0,0.972
1080,128.0,0.25,50.0,512.0,0.852
1081,128.0,0.25,50.0,256.0,0.917
1082,128.0,0.25,50.0,128.0,0.952
1083,128.0,0.25,50.0,64.0,0.969
1084,128.0,0.25,50.0,32.0,0.976
1085,128.0,0.25,50.0,16.0,0.981
1086,128.0,0.25,50.0,8.0,0.984
1087,128.0,0.25,50.0,4.0,0.985
1088,128.0,0.25,50.0,2.0,0.985
1089,128.0,0.25,50.0,1.0,0.985
1090,128.0,0.25,50.0,0.5,0.986
1091,128.0,0.25,50.0,0.0,0.986
1092,128.0,0.25,25.0,512.0,0.855
1093,128.0,0.25,25.0,256.0,0.923
1094,128.0,0.25,25.0,128.0,0.96
1095,128.0,0.25,25.0,64.0,0.975
1096,128.0,0.25,25.0,32.0,0.984
1097,128.0,0.25,25.0,16.0,0.987
1098,128.0,0.25,25.0,8.0,0.991
1099,128.0,0.25,25.0,4.0,0.992
1100,128.0,0.25,25.0,2.0,0.992
1101,128.0,0.25,25.0,1.0,0.992
1102,128.0,0.25,25.0,0.5,0.993
1103,128.0,0.25,25.0,0.0,0.993
1104,128.0,0.25,12.5,512.0,0.859
1105,128.0,0.25,12.5,256.0,0.927
1106,128.0,0.25,12.5,128.0,0.961
1107,128.0,0.25,12.5,64.0,0.98
1108,128.0,0.25,12.5,32.0,0.986
1109,128.0,0.25,12.5,16.0,0.992
1110,128.0,0.25,12.5,8.0,0.994
1111,128.0,0.25,12.5,4.0,0.995
1112,128.0,0.25,12.5,2.0,0.996
1113,128.0,0.25,12.5,1.0,0.996
1114,128.0,0.25,12.5,0.5,0.995
1115,128.0,0.25,12.5,0.0,0.996
1116,128.0,0.25,6.25,512.0,0.862
1117,128.0,0.25,6.25,256.0,0.931
1118,128.0,0.25,6.25,128.0,0.962
1119,128.0,0.25,6.25,64.0,0.98
1120,128.0,0.25,6.25,32.0,0.99
1121,128.0,0.25,6.25,16.0,0.993
1122,128.0,0.25,6.25,8.0,0.996
1123,128.0,0.25,6.25,4.0,0.997
1124,128.0,0.25,6.25,2.0,0.998
1125,128.0,0.25,6.25,1.0,0.997
1126,128.0,0.25,6.25,0.5,0.997
1127,128.0,0.25,6.25,0.0,0.997
1128,128.0,0.25,3.125,512.0,0.865
1129,128.0,0.25,3.125,256.0,0.932
1130,128.0,0.25,3.125,128.0,0.963
1131,128.0,0.25,3.125,64.0,0.982
1132,128.0,0.25,3.125,32.0,0.989
1133,128.0,0.25,3.125,16.0,0.994
1134,128.0,0.25,3.125,8.0,0.997
1135,128.0,0.25,3.125,4.0,0.997
1136,128.0,0.25,3.125,2.0,0.998
1137,128.0,0.25,3.125,1.0,0.997
1138,128.0,0.25,3.125,0.5,0.999
1139,128.0,0.25,3.125,0.0,0.998
1140,128.0,0.25,0.0,512.0,0.86
1141,128.0,0.25,0.0,256.0,0.93
1142,128.0,0.25,0.0,128.0,0.965
1143,128.0,0.25,0.0,64.0,0.983
1144,128.0,0.25,0.0,32.0,0.99
1145,128.0,0.25,0.0,16.0,0.994
1146,128.0,0.25,0.0,8.0,0.996
1147,128.0,0.25,0.0,4.0,0.999
1148,128.0,0.25,0.0,2.0,0.998
1149,128.0,0.25,0.0,1.0,0.998
1150,128.0,0.25,0.0,0.5,0.999
1151,128.0,0.25,0.0,0.0,0.999
1152,128.0,0.125,3200.0,512.0,0.009
1153,128.0,0.125,3200.0,256.0,0.08
1154,128.0,0.125,3200.0,128.0,0.136
1155,128.0,0.125,3200.0,64.0,0.137
1156,128.0,0.125,3200.0,32.0,0.129
1157,128.0,0.125,3200.0,16.0,0.154
1158,128.0,0.125,3200.0,8.0,0.166
1159,128.0,0.125,3200.0,4.0,0.14
1160,128.0,0.125,3200.0,2.0,0.169
1161,128.0,0.125,3200.0,1.0,0.152
1162,128.0,0.125,3200.0,0.5,0.146
1163,128.0,0.125,3200.0,0.0,0.155
1164,128.0,0.125,1600.0,512.0,0.446
1165,128.0,0.125,1600.0,256.0,0.515
1166,128.0,0.125,1600.0,128.0,0.538
1167,128.0,0.125,1600.0,64.0,0.564
1168,128.0,0.125,1600.0,32.0,0.563
1169,128.0,0.125,1600.0,16.0,0.565
1170,128.0,0.125,1600.0,8.0,0.567
1171,128.0,0.125,1600.0,4.0,0.579
1172,128.0,0.125,1600.0,2.0,0.584
1173,128.0,0.125,1600.0,1.0,0.579
1174,128.0,0.125,1600.0,0.5,0.579
1175,128.0,0.125,1600.0,0.0,0.583
1176,128.0,0.125,800.0,512.0,0.645
1177,128.0,0.125,800.0,256.0,0.719
1178,128.0,0.125,800.0,128.0,0.749
1179,128.0,0.125,800.0,64.0,0.766
1180,128.0,0.125,800.0,32.0,0.775
1181,128.0,0.125,800.0,16.0,0.784
1182,128.0,0.125,800.0,8.0,0.787
1183,128.0,0.125,800.0,4.0,0.786
1184,128.0,0.125,800.0,2.0,0.786
1185,128.0,0.125,800.0,1.0,0.783
1186,128.0,0.125,800.0,0.5,0.785
1187,128.0,0.125,800.0,0.0,0.792
1188,128.0,0.125,400.0,512.0,0.762
1189,128.0,0.125,400.0,256.0,0.824
1190,128.0,0.125,400.0,128.0,0.857
1191,128.0,0.125,400.0,64.0,0.874
1192,128.0,0.125,400.0,32.0,0.883
1193,128.0,0.125,400.0,16.0,0.891
1194,128.0,0.125,400.0,8.0,0.89
1195,128.0,0.125,400.0,4.0,0.894
1196,128.0,0.125,400.0,2.0,0.893
1197,128.0,0.125,400.0,1.0,0.891
1198,128.0,0.125,400.0,0.5,0.896
1199,128.0,0.125,400.0,0.0,0.892
1200,128.0,0.125,200.0,512.0,0.809
1201,128.0,0.125,200.0,256.0,0.881
1202,128.0,0.125,200.0,128.0,0.91
1203,128.0,0.125,200.0,64.0,0.929
1204,128.0,0.125,200.0,32.0,0.939
1205,128.0,0.125,200.0,16.0,0.94
1206,128.0,0.125,200.0,8.0,0.944
1207,128.0,0.125,200.0,4.0,0.945
1208,128.0,0.125,200.0,2.0,0.947
1209,128.0,0.125,200.0,1.0,0.947
1210,128.0,0.125,200.0,0.5,0.947
1211,128.0,0.125,200.0,0.0,0.947
1212,128.0,0.125,100.0,512.0,0.834
1213,128.0,0.125,100.0,256.0,0.905
1214,128.0,0.125,100.0,128.0,0.938
1215,128.0,0.125,100.0,64.0,0.957
1216,128.0,0.125,100.0,32.0,0.964
1217,128.0,0.125,100.0,16.0,0.969
1218,128.0,0.125,100.0,8.0,0.97
1219,128.0,0.125,100.0,4.0,0.972
1220,128.0,0.125,100.0,2.0,0.973
1221,128.0,0.125,100.0,1.0,0.973
1222,128.0,0.125,100.0,0.5,0.972
1223,128.0,0.125,100.0,0.0,0.973
1224,128.0,0.125,50.0,512.0,0.851
1225,128.0,0.125,50.0,256.0,0.918
1226,128.0,0.125,50.0,128.0,0.951
1227,128.0,0.125,50.0,64.0,0.969
1228,128.0,0.125,50.0,32.0,0.977
1229,128.0,0.125,50.0,16.0,0.981
1230,128.0,0.125,50.0,8.0,0.984
1231,128.0,0.125,50.0,4.0,0.985
1232,128.0,0.125,50.0,2.0,0.986
1233,128.0,0.125,50.0,1.0,0.985
1234,128.0,0.125,50.0,0.5,0.986
1235,128.0,0.125,50.0,0.0,0.986
1236,128.0,0.125,25.0,512.0,0.854
1237,128.0,0.125,25.0,256.0,0.922
1238,128.0,0.125,25.0,128.0,0.959
1239,128.0,0.125,25.0,64.0,0.976
1240,128.0,0.125,25.0,32.0,0.985
1241,128.0,0.125,25.0,16.0,0.989
1242,128.0,0.125,25.0,8.0,0.991
1243,128.0,0.125,25.0,4.0,0.992
